customer_id,campaign_name,channel,budget,clicks,impressions
98527,Summer Promo,,,841,1000
98528,Black Friday,radio,1000,261,-1
98529,Summer Promo,social,100,91,1000
98530,Spring Sale,print,-999,766,-1
98531,Summer Promo,social,-999,75,
98532,Summer Promo,,500,121,1000
98533,Spring Sale,print,1000,-2,1000
98534,,tv,5000,565,
98535,Black Friday,print,,297,5000
98536,Summer Promo,tv,unknown,388,
98537,Black Friday,email,5000,309,5000
98538,Summer Promo,,100,543,many
98539,Spring Sale,email,100,552,many
98540,,social,1000,206,1000
98541,Summer Promo,email,-999,19,-1
98542,Summer Promo,,500,453,-1
98543,,tv,unknown,204,5000
98544,,social,100,590,-1
98545,,,5000,235,1000
98546,,print,500,892,5000
98547,Black Friday,,1000,863,
98548,Black Friday,email,-999,214,-1
98549,Black Friday,print,-999,231,5000
98550,Spring Sale,radio,500,234,10000
98551,Summer Promo,print,unknown,905,-1
98552,Summer Promo,email,100,978,10000
98553,Black Friday,tv,500,97,1000
98554,Spring Sale,print,unknown,194,5000
98555,,tv,100,527,-1
98556,Black Friday,print,,188,many
98557,,social,-999,911,many
98558,,radio,1000,373,1000
98559,Black Friday,tv,1000,258,5000
98560,,radio,100,618,10000
98561,,social,,983,-1
98562,,radio,1000,847,5000
98563,Spring Sale,radio,100,963,10000
98564,,radio,500,704,many
98565,,social,5000,17,10000
98566,Spring Sale,tv,5000,406,1000
98567,,print,100,259,10000
98568,Summer Promo,print,500,354,
98569,Spring Sale,tv,-999,495,-1
98570,Summer Promo,tv,1000,789,
98571,,social,500,297,1000
98572,,tv,,79,many
98573,Summer Promo,social,5000,202,
98574,Black Friday,print,unknown,947,many
98575,,social,,54,
98576,Black Friday,print,-999,576,10000
98577,Spring Sale,radio,5000,527,
98578,Summer Promo,radio,,942,1000
98579,Black Friday,email,500,940,5000
98580,Summer Promo,print,500,709,many
98581,Black Friday,radio,100,284,
98582,Spring Sale,radio,500,858,-1
98583,Spring Sale,social,1000,535,many
98584,Spring Sale,social,-999,767,
98585,Spring Sale,social,-999,452,5000
98586,Summer Promo,radio,-999,246,
98587,Spring Sale,radio,-999,145,
98588,Black Friday,,,865,
98589,,radio,5000,431,1000
98590,,tv,,660,many
98591,,email,1000,396,5000
98592,Black Friday,tv,5000,230,5000
98593,Summer Promo,,5000,298,
98594,,tv,5000,591,10000
98595,Summer Promo,tv,5000,144,-1
98596,,email,-999,477,
98597,Summer Promo,social,5000,454,
98598,Black Friday,,5000,985,1000
98599,,email,unknown,446,1000
98600,,social,5000,120,-1
98601,Black Friday,social,100,200,5000
98602,Black Friday,print,5000,244,10000
98603,Black Friday,print,-999,835,5000
98604,Black Friday,,-999,12,10000
98605,Summer Promo,tv,5000,40,
98606,Summer Promo,social,unknown,360,
98607,,tv,500,306,-1
98608,Black Friday,radio,5000,269,10000
98609,Summer Promo,social,100,387,-1
98610,,radio,unknown,39,-1
98611,Summer Promo,print,-999,354,1000
98612,,social,500,925,10000
98613,Summer Promo,print,-999,776,-1
98614,,radio,1000,284,-1
98615,Black Friday,print,100,620,10000
98616,Black Friday,social,unknown,483,many
98617,,tv,unknown,659,10000
98618,Summer Promo,radio,5000,697,-1
98619,,social,unknown,723,1000
98620,,social,1000,70,5000
98621,,email,500,991,5000
98622,,email,5000,561,5000
98623,Spring Sale,print,500,30,many
98624,Black Friday,radio,100,314,10000
98625,Black Friday,email,500,754,1000
98626,Summer Promo,social,unknown,417,many
98627,Spring Sale,print,5000,617,many
98628,,email,1000,257,1000
98629,,email,,411,many
98630,,,unknown,690,10000
98631,Spring Sale,radio,500,511,10000
98632,,email,100,55,10000
98633,Spring Sale,radio,,873,
98634,,social,5000,84,5000
98635,Summer Promo,radio,unknown,30,5000
98636,,print,500,729,-1
98637,Black Friday,print,1000,329,10000
98638,Summer Promo,social,500,440,10000
98639,Summer Promo,,-999,108,-1
98640,Summer Promo,tv,,813,
98641,Black Friday,print,,543,10000
98642,Spring Sale,tv,,735,many
98643,Summer Promo,email,100,63,5000
98644,Black Friday,radio,,109,5000
98645,Summer Promo,print,1000,801,-1
98646,,,1000,224,10000
98647,,email,5000,799,many
98648,Summer Promo,social,5000,455,10000
98649,Spring Sale,,-999,197,many
98650,,,1000,992,10000
98651,Black Friday,print,5000,428,10000
98652,Summer Promo,tv,,352,10000
98653,,social,1000,651,-1
98654,Black Friday,email,500,149,
98655,Summer Promo,,-999,264,1000
98656,Black Friday,social,5000,578,
98657,Black Friday,,unknown,910,
98658,,social,,751,-1
98659,,radio,500,851,1000
98660,,email,1000,129,
98661,,tv,,916,
98662,,tv,100,924,-1
98663,,radio,100,538,5000
98664,,email,1000,938,many
98665,,print,100,479,many
98666,,,unknown,931,10000
98667,Spring Sale,,-999,170,
98668,Black Friday,social,unknown,835,5000
98669,Black Friday,social,5000,207,1000
98670,Summer Promo,radio,5000,733,
98671,Spring Sale,print,,896,1000
98672,Spring Sale,radio,,16,
98673,Summer Promo,,,416,many
98674,,,-999,287,
98675,,email,unknown,283,1000
98676,,print,5000,509,10000
98677,,email,unknown,301,
98678,Spring Sale,social,-999,450,
98679,Black Friday,social,500,405,many
98680,,print,100,933,many
98681,,print,,291,10000
98682,Spring Sale,radio,500,178,-1
98683,,,-999,790,many
98684,,email,-999,830,
98685,,tv,1000,322,
98686,Black Friday,tv,100,333,many
98687,,,,356,
98688,,email,unknown,121,10000
98689,Spring Sale,email,,168,-1
98690,Black Friday,print,,595,
98691,,radio,-999,74,
98692,Spring Sale,print,1000,818,many
98693,Black Friday,radio,1000,763,-1
98694,Summer Promo,,1000,3,5000
98695,,tv,-999,17,1000
98696,,radio,,268,5000
98697,Summer Promo,radio,1000,293,-1
98698,Black Friday,social,unknown,938,10000
98699,,,-999,645,10000
98700,,tv,100,133,1000
98701,,social,5000,658,1000
98702,Black Friday,social,100,805,
98703,Summer Promo,print,5000,897,5000
98704,,email,1000,458,10000
98705,,print,500,927,many
98706,,email,1000,773,10000
98707,Spring Sale,email,100,255,many
98708,Summer Promo,radio,1000,985,-1
98709,Black Friday,social,500,177,10000
98710,Black Friday,social,5000,89,many
98711,,,500,971,many
98712,Black Friday,,500,272,-1
98713,,,1000,134,10000
98714,Spring Sale,radio,500,621,
98715,Summer Promo,email,,563,10000
98716,,,,412,5000
98717,,social,unknown,576,5000
98718,,print,,276,
98719,,email,500,704,5000
98720,Summer Promo,print,unknown,808,
98721,,email,500,511,-1
98722,,tv,5000,352,-1
98723,,tv,unknown,834,-1
98724,Spring Sale,social,-999,822,1000
98725,,radio,5000,469,many
98726,Black Friday,print,,647,
98727,Black Friday,,-999,392,5000
98728,Summer Promo,email,,109,10000
98729,,radio,5000,368,10000
98730,,,,142,1000
98731,Summer Promo,social,,48,
98732,Spring Sale,print,5000,238,
98733,,,,704,5000
98734,Black Friday,social,-999,836,10000
98735,,email,-999,266,many
98736,Summer Promo,tv,-999,457,-1
98737,Summer Promo,radio,100,362,10000
98738,Summer Promo,,-999,201,
98739,,social,unknown,369,5000
98740,,tv,,81,
98741,Summer Promo,radio,,317,-1
98742,Black Friday,tv,100,921,1000
98743,,tv,-999,886,many
98744,,email,5000,457,1000
98745,Summer Promo,tv,100,74,1000
98746,,email,5000,228,10000
98747,Summer Promo,social,1000,248,many
98748,Summer Promo,email,unknown,187,1000
98749,Spring Sale,social,-999,312,5000
98750,,email,,512,many
98751,Black Friday,social,100,700,1000
98752,Black Friday,social,100,143,5000
98753,,email,100,651,1000
98754,,social,5000,817,5000
98755,Black Friday,,,959,
98756,,social,1000,993,1000
98757,,radio,unknown,902,10000
98758,Black Friday,radio,100,680,-1
98759,,social,5000,864,many
98760,Spring Sale,email,500,492,-1
98761,Spring Sale,email,100,799,5000
98762,,print,500,918,many
98763,,radio,1000,687,1000
98764,Summer Promo,print,-999,821,-1
98765,Black Friday,print,,621,5000
98766,,print,500,530,-1
98767,Summer Promo,tv,-999,690,
98768,Spring Sale,radio,,781,-1
98769,Black Friday,print,500,21,-1
98770,,social,-999,540,-1
98771,,tv,5000,823,many
98772,Summer Promo,social,1000,409,-1
98773,Summer Promo,email,5000,580,10000
98774,Black Friday,tv,5000,150,
98775,,,,171,
98776,,radio,500,830,1000
98777,Summer Promo,radio,500,351,10000
98778,Summer Promo,tv,500,338,5000
98779,,,unknown,330,5000
98780,,tv,-999,139,10000
98781,Spring Sale,,500,502,1000
98782,Summer Promo,print,5000,188,1000
98783,Summer Promo,print,-999,407,many
98784,Black Friday,email,100,266,
98785,Black Friday,radio,500,551,10000
98786,Summer Promo,radio,100,995,
98787,,social,unknown,370,10000
98788,Black Friday,social,1000,293,10000
98789,Spring Sale,print,,479,1000
98790,Summer Promo,,5000,509,
98791,Spring Sale,email,5000,830,10000
98792,,social,5000,744,-1
98793,Summer Promo,radio,-999,405,1000
98794,Spring Sale,social,,16,5000
98795,Summer Promo,social,,733,1000
98796,,email,5000,392,-1
98797,,print,100,326,
98798,Black Friday,,500,933,many
98799,Summer Promo,tv,1000,224,1000
98800,Spring Sale,email,-999,823,-1
98801,Summer Promo,email,1000,667,many
98802,,email,5000,422,many
98803,Black Friday,radio,1000,866,-1
98804,,print,500,115,1000
98805,,radio,unknown,985,
98806,Black Friday,,unknown,451,10000
98807,,print,-999,691,many
98808,Black Friday,social,-999,805,10000
98809,,,100,406,5000
98810,,,-999,761,5000
98811,,tv,1000,631,many
98812,,social,,769,
98813,Black Friday,email,unknown,767,1000
98814,,radio,5000,239,5000
98815,,radio,5000,62,-1
98816,Summer Promo,tv,500,707,
98817,,radio,500,667,many
98818,,radio,unknown,377,-1
98819,Spring Sale,print,500,-8,-1
98820,,social,1000,631,10000
98821,,email,100,312,-1
98822,Summer Promo,,1000,488,10000
98823,Spring Sale,social,-999,52,10000
98824,,,500,613,10000
98825,Black Friday,tv,unknown,389,many
98826,,tv,unknown,136,
98827,Black Friday,tv,5000,715,many
98828,Summer Promo,,5000,40,
98829,Black Friday,print,100,854,-1
98830,Spring Sale,tv,1000,126,10000
98831,Summer Promo,email,1000,373,many
98832,Summer Promo,email,500,175,1000
98833,Black Friday,email,500,161,-1
98834,,print,,781,
98835,,print,100,928,many
98836,,radio,5000,487,1000
98837,Spring Sale,,100,428,-1
98838,,email,1000,161,-1
98839,Spring Sale,social,unknown,889,
98840,,radio,unknown,376,many
98841,Spring Sale,social,1000,446,5000
98842,Summer Promo,,500,746,many
98843,Spring Sale,radio,,193,10000
98844,,print,100,559,many
98845,Spring Sale,print,unknown,483,10000
98846,Black Friday,,500,143,5000
98847,,print,1000,432,
98848,Summer Promo,print,,645,10000
98849,Spring Sale,tv,-999,329,many
98850,,print,unknown,32,1000
98851,Black Friday,,unknown,588,1000
98852,Spring Sale,social,5000,320,5000
98853,Summer Promo,radio,unknown,555,10000
98854,Black Friday,,100,62,-1
98855,Summer Promo,,-999,551,-1
98856,,tv,unknown,342,10000
98857,Spring Sale,radio,,533,
98858,Summer Promo,print,5000,611,5000
98859,Summer Promo,email,100,398,
98860,,print,500,904,1000
98861,Black Friday,social,-999,131,many
98862,Black Friday,email,unknown,338,
98863,Spring Sale,print,unknown,204,-1
98864,Black Friday,social,1000,261,many
98865,Black Friday,print,,270,-1
98866,Spring Sale,email,5000,216,many
98867,Spring Sale,radio,-999,177,
98868,,social,unknown,742,many
98869,Spring Sale,print,500,569,-1
98870,,print,100,520,5000
98871,Summer Promo,print,500,102,many
98872,Spring Sale,social,1000,803,5000
98873,Summer Promo,print,,606,-1
98874,Black Friday,radio,,369,5000
98875,Spring Sale,social,5000,817,many
98876,Summer Promo,social,-999,930,10000
98877,Black Friday,social,100,197,5000
98878,Summer Promo,social,,208,5000
98879,Black Friday,,100,683,many
98880,,radio,-999,938,5000
98881,Summer Promo,,500,241,10000
98882,,radio,1000,705,10000
98883,,radio,-999,989,-1
98884,,tv,unknown,304,many
98885,,tv,,444,1000
98886,Black Friday,print,-999,853,1000
98887,Summer Promo,tv,unknown,816,many
98888,,,100,794,-1
98889,,radio,1000,420,-1
98890,Spring Sale,radio,100,216,10000
98891,Spring Sale,radio,100,409,1000
98892,Black Friday,email,-999,294,-1
98893,,social,5000,714,5000
98894,Black Friday,social,500,914,5000
98895,Black Friday,print,,333,
98896,,print,1000,309,
98897,Summer Promo,,1000,149,many
98898,Spring Sale,,100,189,10000
98899,Summer Promo,social,1000,941,-1
98900,Spring Sale,tv,100,890,
98901,Black Friday,,5000,698,5000
98902,Spring Sale,email,-999,156,5000
98903,Summer Promo,,100,950,10000
98904,,email,100,731,-1
98905,Black Friday,radio,1000,125,10000
98906,,email,100,631,many
98907,,print,,822,-1
98908,Spring Sale,email,5000,608,
98909,,social,1000,606,
98910,,,1000,98,-1
98911,,print,unknown,150,5000
98912,Spring Sale,tv,,22,-1
98913,Black Friday,tv,500,646,many
98914,Black Friday,radio,100,358,10000
98915,,radio,,99,
98916,Black Friday,social,5000,22,10000
98917,,radio,500,335,5000
98918,Spring Sale,radio,5000,998,10000
98919,Black Friday,radio,unknown,104,1000
98920,Summer Promo,print,100,30,1000
98921,Summer Promo,social,1000,702,1000
98922,Summer Promo,print,500,976,1000
98923,,radio,-999,880,many
98924,,email,1000,646,1000
98925,,print,1000,206,5000
98926,Black Friday,radio,-999,886,10000
98927,Spring Sale,radio,-999,61,10000
98928,Summer Promo,radio,1000,615,5000
98929,,tv,100,536,-1
98930,Summer Promo,radio,-999,776,many
98931,,social,500,18,10000
98932,Black Friday,,500,992,many
98933,Black Friday,tv,-999,727,many
98934,Spring Sale,print,5000,823,many
98935,Summer Promo,social,-999,448,1000
98936,Summer Promo,email,,766,-1
98937,,print,-999,814,1000
98938,Black Friday,email,1000,152,5000
98939,Summer Promo,tv,100,438,5000
98940,,print,unknown,463,
98941,,radio,100,723,10000
98942,Black Friday,social,1000,11,5000
98943,,email,unknown,360,1000
98944,Spring Sale,print,-999,847,
98945,,social,,182,-1
98946,Spring Sale,social,,480,5000
98947,Summer Promo,tv,100,385,5000
98948,Black Friday,print,100,592,1000
98949,,social,,149,1000
98950,Spring Sale,email,-999,649,many
98951,,,100,259,5000
98952,Spring Sale,social,,333,-1
98953,,social,-999,661,many
98954,Spring Sale,radio,,272,10000
98955,,email,100,911,1000
98956,Black Friday,tv,,133,
98957,Summer Promo,social,,401,
98958,Black Friday,email,-999,705,many
98959,,print,,123,5000
98960,,print,unknown,750,
98961,,print,5000,924,1000
98962,,email,unknown,616,-1
98963,,,unknown,280,5000
98964,Summer Promo,print,100,752,1000
98965,Summer Promo,radio,500,325,10000
98966,Spring Sale,tv,500,791,1000
98967,Spring Sale,print,1000,667,1000
98968,Summer Promo,,-999,836,5000
98969,,email,100,278,1000
98970,Spring Sale,radio,,200,-1
98971,Black Friday,,1000,862,many
98972,Spring Sale,email,-999,490,1000
98973,Summer Promo,radio,5000,908,many
98974,,tv,500,768,10000
98975,,print,100,521,5000
98976,,print,5000,149,5000
98977,Black Friday,tv,unknown,838,many
98978,Spring Sale,radio,-999,295,
98979,Summer Promo,email,unknown,742,10000
98980,Summer Promo,,1000,639,1000
98981,Summer Promo,,-999,900,1000
98982,,print,100,-4,-1
98983,Summer Promo,print,unknown,83,
98984,,radio,1000,139,1000
98985,,,500,591,10000
98986,Spring Sale,email,,831,
98987,,tv,1000,411,many
98988,,,-999,962,1000
98989,Summer Promo,tv,500,976,
98990,,,unknown,870,-1
98991,Summer Promo,radio,-999,607,many
98992,Black Friday,email,,721,
98993,Spring Sale,radio,5000,88,-1
98994,Black Friday,tv,unknown,539,
98995,Summer Promo,tv,unknown,17,10000
98996,Summer Promo,,unknown,183,
98997,Summer Promo,email,5000,627,10000
98998,Spring Sale,email,1000,906,5000
98999,Black Friday,social,-999,703,5000
99000,Summer Promo,social,1000,788,
99001,,tv,1000,674,5000
99002,Black Friday,email,100,40,many
99003,Summer Promo,tv,,659,1000
99004,,social,100,645,-1
99005,Summer Promo,tv,-999,664,
99006,,print,-999,408,-1
99007,Spring Sale,print,unknown,818,-1
99008,Black Friday,tv,-999,799,
99009,Black Friday,email,5000,766,-1
99010,,print,-999,160,-1
99011,Summer Promo,radio,5000,132,10000
99012,Summer Promo,,5000,594,10000
99013,Spring Sale,tv,-999,993,10000
99014,Black Friday,print,1000,85,1000
99015,Black Friday,,500,515,10000
99016,,social,1000,703,many
99017,Black Friday,tv,-999,792,5000
99018,,radio,1000,613,
99019,Spring Sale,print,1000,940,-1
99020,Black Friday,,500,326,10000
99021,Summer Promo,radio,-999,510,-1
99022,Black Friday,radio,100,244,many
99023,Summer Promo,social,5000,965,1000
99024,,tv,unknown,407,1000
99025,,tv,,780,
99026,Spring Sale,email,5000,977,many
99027,,tv,1000,970,1000
99028,,social,1000,130,5000
99029,,tv,,831,5000
99030,,print,5000,353,5000
99031,Black Friday,print,-999,185,1000
99032,,tv,5000,683,10000
99033,,social,-999,791,5000
99034,Spring Sale,,100,743,
99035,,,100,745,
99036,Black Friday,social,5000,234,10000
99037,Spring Sale,,-999,9,
99038,,radio,unknown,507,5000
99039,,social,500,394,1000
99040,Spring Sale,social,500,666,
99041,Black Friday,,-999,958,-1
99042,,,1000,922,10000
99043,Summer Promo,email,-999,612,
99044,Black Friday,social,1000,86,5000
99045,Black Friday,print,unknown,128,
99046,Summer Promo,tv,unknown,94,10000
99047,,radio,,89,many
99048,,email,1000,244,
99049,,email,1000,991,5000
99050,,print,-999,440,5000
99051,Summer Promo,tv,500,201,
99052,,email,5000,269,5000
99053,,email,5000,125,-1
99054,,social,-999,146,many
99055,Summer Promo,print,1000,313,1000
99056,Summer Promo,print,100,532,10000
99057,Spring Sale,email,100,617,1000
99058,Summer Promo,email,,907,-1
99059,Summer Promo,tv,500,73,5000
99060,Summer Promo,social,-999,476,
99061,Spring Sale,tv,5000,578,
99062,,tv,,94,
99063,Spring Sale,,1000,151,-1
99064,Spring Sale,,-999,949,
99065,Spring Sale,print,1000,209,10000
99066,,print,5000,231,-1
99067,Spring Sale,print,unknown,19,5000
99068,Summer Promo,tv,,867,-1
99069,Black Friday,social,unknown,21,-1
99070,,social,5000,940,
99071,Spring Sale,radio,1000,297,5000
99072,Black Friday,,500,567,
99073,Spring Sale,,1000,386,1000
99074,Summer Promo,social,unknown,448,
99075,Summer Promo,,1000,727,many
99076,,print,5000,717,5000
99077,,,500,158,many
99078,Black Friday,social,,303,
99079,,email,1000,287,10000
99080,,,100,703,5000
99081,,,-999,385,many
99082,,social,unknown,545,
99083,,,5000,831,1000
99084,Black Friday,radio,5000,533,many
99085,,social,1000,78,10000
99086,Summer Promo,print,100,813,-1
99087,Summer Promo,,-999,969,5000
99088,,social,,357,10000
99089,Summer Promo,,500,894,-1
99090,Summer Promo,social,,814,
99091,Spring Sale,radio,1000,426,1000
99092,Spring Sale,email,-999,394,5000
99093,,,,838,5000
99094,Summer Promo,social,unknown,586,10000
99095,,tv,1000,811,-1
99096,,radio,-999,155,
99097,,social,-999,808,-1
99098,Spring Sale,email,,812,-1
99099,Spring Sale,email,5000,283,
99100,Spring Sale,radio,1000,749,5000
99101,,radio,100,122,1000
99102,,,,876,many
99103,Summer Promo,tv,100,389,5000
99104,,email,1000,817,1000
99105,,social,100,674,-1
99106,Black Friday,email,1000,33,10000
99107,Black Friday,email,,36,-1
99108,,email,,368,1000
99109,Spring Sale,email,unknown,540,many
99110,,tv,unknown,189,1000
99111,,radio,100,301,-1
99112,Spring Sale,tv,,292,1000
99113,,print,1000,14,5000
99114,Summer Promo,social,100,258,-1
99115,Spring Sale,radio,-999,582,many
99116,Spring Sale,,5000,85,5000
99117,,print,,645,5000
